File Name,Transcript,Label,tokenized_Transcript,clean_text
trial_lie_039.txt,"I didn't really know her too well, I only saw her a couple of times. Not really no, I wasn't placing her face with her address. No, I didn't talk to anybody, I just lived, I would go to school and come home.  Uh, no.",deceptive,i did n't really know her too well i only saw her a couple of times not really no i was n't placing her face with her address no i did n't talk to anybody i just lived i would go to school and come home uh no,know see couple time place face address talk anybody live school come home uh
trial_lie_044.txt,"None of us. We're out there, looking for three people that were just involved in a uh shooting of another three individuals out on a street corner.",deceptive,none of us we 're out there looking for three people that were just involved in a uh shooting of another three individuals out on a street corner,look people involve uh shooting individual street corner
trial_lie_047.txt,"No, not at any time. He called me some names, but that wasn't really a conversation.  It wasn't a two part conversation. ",deceptive,no not at any time he called me some names but that was n't really a conversation it was n't a two part conversation,time call name conversation conversation
trial_lie_038.txt,"I was trying to say something but I couldn't talk. I tried to push him off me but he was too strong. Um all I could think about was my kids telling me \Mom, you don't go, don't go.""",deceptive,i was trying to say something but i could n't talk i tried to push him off me but he was too strong um all i could think about was my kids telling me \mom you do n't go do n't go,try talk try push strong um think kid tell \mom
trial_lie_040.txt,"Yes, he said he did. And he told me to take care of my wounds as necessary. No he said there was several wounds. Um he advised me to take Tylenol when I get the gel and um asked him for something to put on, put on my face.",deceptive,yes he said he did and he told me to take care of my wounds as necessary no he said there was several wounds um he advised me to take tylenol when i get the gel and um asked him for something to put on put on my face,yes say tell care wound necessary say wound um advise tylenol gel um ask face
trial_lie_046.txt,"The first time I remember Mr. Miller he was...having kinda like an argument with the officers as we were moving the people out of the area toward the street, so that they could uh block the uh sidewalk. And uh, he was being very aggressive with the officers, we didn't understand why. We just needed everybody to follow orders, we just wanted everybody's safety. I mean we just have to give the orders to step down to the street.",deceptive,the first time i remember mr. miller he was having kinda like an argument with the officers as we were moving the people out of the area toward the street so that they could uh block the uh sidewalk and uh he was being very aggressive with the officers we did n't understand why we just needed everybody to follow orders we just wanted everybody 's safety i mean we just have to give the orders to step down to the street,time remember mr miller have kinda like argument officer move people area street uh block uh sidewalk uh aggressive officer understand need everybody follow order want everybody safety mean order step street
trial_lie_048.txt,"He used the f word several times. Okay, I'm sorry. Let me rephrase that. He made mentioned of the f word towards me several times.  ",deceptive,he used the f word several times okay i 'm sorry let me rephrase that he made mentioned of the f word towards me several times,f word time okay m sorry let rephrase mention f word time
trial_lie_045.txt,"We do not know about, how quote, responsible CHR's share holders are because that dataset is not available and is completely locked down. Any statements about responsible and quote law-abiding CHR are is completely anecdotal and therefore conjecture. ",deceptive,we do not know about how quote responsible chr 's share holders are because that dataset is not available and is completely locked down any statements about responsible and quote law abiding chr are is completely anecdotal and therefore conjecture,know quote responsible chr share holder dataset available completely lock statement responsible quote law abide chr completely anecdotal conjecture
trial_lie_041.txt,"Remember, we withheld the evidence in this very important case that we want to try to get to the truth and to the bottom of. Well who says it not a criminal investigation, it's an investigation that is undetermined at this time. And uh we're just not prepared to make any assertions as to uh what the outcome is going to be until it's a full and thorough investigation.",deceptive,remember we withheld the evidence in this very important case that we want to try to get to the truth and to the bottom of well who says it not a criminal investigation it 's an investigation that is undetermined at this time and uh we 're just not prepared to make any assertions as to uh what the outcome is going to be until it 's a full and thorough investigation,remember withhold evidence important case want try truth say criminal investigation investigation undetermined time uh prepared assertion uh outcome go thorough investigation
trial_lie_042.txt,"They found the man uh in the secure area with his luggage cart and chairs set around him. Uh they tried to do the same thing, communicate with him. Chairs went flying, he grabbed a computer off a desk and threw that. Um they just weren't getting through to this guy and the violence, again, escalating.",deceptive,they found the man uh in the secure area with his luggage cart and chairs set around him uh they tried to do the same thing communicate with him chairs went flying he grabbed a computer off a desk and threw that um they just were n't getting through to this guy and the violence again escalating,find man uh secure area luggage cart chair set uh try thing communicate chair go fly grab computer desk throw um get guy violence escalate
trial_lie_043.txt,It didn't have an instantaneous effect and Mr. Dziekanski still had the stapler in his hand. And uh he had not gone down. Just cause I was mistaken doesn't mean I was lying. I did the best job I could at the time.,deceptive,it did n't have an instantaneous effect and mr. dziekanski still had the stapler in his hand and uh he had not gone down just cause i was mistaken does n't mean i was lying i did the best job i could at the time,instantaneous effect mr dziekanski stapler hand uh go cause mistaken mean lie good job time
trial_lie_058.txt,100 percent. Absolutely. 100 percent. 100 percent. Totally false. Do I have remorse? Absolutely. ,deceptive,100 percent absolutely 100 percent 100 percent totally false do i have remorse absolutely,100 percent absolutely 100 percent 100 percent totally false remorse absolutely
trial_lie_053.txt,"Either a barrel or a stick but certain, they are like, they are going to kill you. I'm at lost at justifing what I did in a second valley other than saying that I thought that they were shooting back. ",deceptive,either a barrel or a stick but certain they are like they are going to kill you i 'm at lost at justifing what i did in a second valley other than saying that i thought that they were shooting back,barrel stick certain like go kill m lose justife second valley say think shoot
trial_lie_051.txt,Why would she take a hammer and hit him...,deceptive,why would she take a hammer and hit him,hammer hit
trial_lie_050.txt,"With a fist. On my temple. And he kept hitting the same spot. I guess my head's not as strong I'd like to believe it is. No, I went to the doctor and ... It was four days after. He finally went back to work. ",deceptive,with a fist on my temple and he kept hitting the same spot i guess my head 's not as strong i 'd like to believe it is no i went to the doctor and it was four days after he finally went back to work,fist temple keep hit spot guess head strong like believe go doctor day finally go work
trial_lie_057.txt,"That word has a definition and you are not using it. You are not using the definition that I apply in this ... in this continuum. So if you want me to talk about what stalking means, I will talk about it.",deceptive,that word has a definition and you are not using it you are not using the definition that i apply in this in this continuum so if you want me to talk about what stalking means i will talk about it,word definition definition apply continuum want talk stalking mean talk
trial_lie_056.txt,"yes, I believe she was in an, er,  abusive relationship. Yes, I do. Um, certainly putting down friends and family. Um, there is some destruction of property but it seems minimal at this point. Um, a change in the victim's personality... ",deceptive,yes i believe she was in an er abusive relationship yes i do um certainly putting down friends and family um there is some destruction of property but it seems minimal at this point um a change in the victim 's personality,yes believe er abusive relationship yes um certainly put friend family um destruction property minimal point um change victim personality
trial_lie_052.txt,"No, no. I did not and I had absolutely nothing to do with her disappearance. And I'm glad that she did. I did. I did. Um and then when Laci disappeared, um, I called her immediately. It wasn't immediately, it was a couple of days after Laci's disappearance that I telephoned her  and told her the truth. That I was married, that Laci's disappearance she didn't know about it at that point.  ",deceptive,no no i did not and i had absolutely nothing to do with her disappearance and i 'm glad that she did i did i did um and then when laci disappeared um i called her immediately it was n't immediately it was a couple of days after laci 's disappearance that i telephoned her and told her the truth that i was married that laci 's disappearance she did n't know about it at that point,absolutely disappearance m glad um laci disappear um call immediately immediately couple day laci disappearance telephone tell truth marry laci disappearance know point
trial_lie_054.txt,"... Do I believe the evidence that supports domestic violence? Yes. I I think  bias is an incorrect word, Mr. Martinez. I don't believe I'm biased.",deceptive,do i believe the evidence that supports domestic violence yes i i think bias is an incorrect word mr. martinez i do n't believe i 'm biased,believe evidence support domestic violence yes think bias incorrect word mr martinez believe m biased
trial_lie_055.txt,"There was a lot of talk about me being, you know, seduced by Jodi. And frankly, Jodi is not that seductive as a person. She's pretty straightforward, uhm, and what Jodi did was terrible. But Jodi isn't terrible. And I think the media... You had Nancy Grace, you had Jane Velez Mitchell, and you had Dr. Drew, who is very insidious because he sounds sane.",deceptive,there was a lot of talk about me being you know seduced by jodi and frankly jodi is not that seductive as a person she 's pretty straightforward uhm and what jodi did was terrible but jodi is n't terrible and i think the media you had nancy grace you had jane velez mitchell and you had dr. drew who is very insidious because he sounds sane,lot talk know seduce jodi frankly jodi seductive person pretty straightforward uhm jodi terrible jodi terrible think medium nancy grace jane velez mitchell dr draw insidious sound sane
trial_lie_059.txt,"...um person in the congregation was involved in activities like that. The elders would sit down with the individual and try to determine what's going on. The objective is as Jesus said, \if you have a hundred sheep, and one's lost, leave the ninety-nine and go find the one\"". So the objective is to help that individual. Whether it's to er, er, worshiping er, someone or anything like that or celebrate Christmas or fornication or whatever it happens to be. The elder would mate with the individual based on person's um attitude at that time will have direct relevance to what they do. """,deceptive,um person in the congregation was involved in activities like that the elders would sit down with the individual and try to determine what 's going on the objective is as jesus said \if you have a hundred sheep and one 's lost leave the ninety nine and go find the one\ so the objective is to help that individual whether it 's to er er worshiping er someone or anything like that or celebrate christmas or fornication or whatever it happens to be the elder would mate with the individual based on person 's um attitude at that time will have direct relevance to what they do,um person congregation involve activity like elder sit individual try determine go objective jesus say \if sheep lose leave ninety find one\ objective help individual er er worship er like celebrate christmas fornication happen elder mate individual base person um attitude time direct relevance
trial_lie_060.txt,"My statement is this: I've never been alone with Candace Conte. I never molested Candace Conte. What do you mean think? I just told you. Never. I've never ... Okay, get this right. I've never been alone with Candace Conte, ever. Never have I been alone with Candace Conte. ",deceptive,my statement is this i 've never been alone with candace conte i never molested candace conte what do you mean think i just told you never i 've never okay get this right i 've never been alone with candace conte ever never have i been alone with candace conte,statement ve candace conte molest candace conte mean think tell ve okay right ve candace conte candace conte
trial_lie_061.txt,"Not at all. Oh, that's her word agains mine isn't. Who do you think? You heard her? Since then you become the biggest (inaudible) in all of this? Well, I would like to think so, but that's not for me to juge, isn't. I mean that's between him and his God. Is it not?  ",deceptive,not at all oh that 's her word agains mine is n't who do you think you heard her since then you become the biggest inaudible in all of this well i would like to think so but that 's not for me to juge is n't i mean that 's between him and his god is it not,oh word again think hear big inaudible like think juge mean god
