File Name,Speaker ID,Transcript,Label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Voice 047.txt,456,"My first trip ever is to the Victoria falls in the Livingstone, Zambia.The Victoria falls, They are like a big curtain of water falling from the sky. I saw it from far away and it looked very very powerful. It was very refreshing And the way I walk closer to it, The water roars, It was very loud and exciting.",truthful,1,66,71.44,23.94,71.27,86.79,16.5,13.64,84.85,72.73,56.06,13.64,6.06,4.55,0,0,0,1.52,7.58,13.64,10.61,4.55,12.12,6.06,7.58,4.55,0,10.61,12.12,3.03,1.52,0,0,1.52,1.52,1.52,0,0,0,0,0,0,0,0,4.55,4.55,0,1.52,1.52,0,0,0,0,0,4.55,3.03,0,0,0,1.52,1.52,1.52,0,0,0,0,0,0,0,0,1.52,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,18.18,0,6.06,9.09,3.03,1.52,0,1.52,6.06,3.03,0,1.52,1.52,0,0,0,13.64,7.58,6.06,0,0,0,0,0
New Recording 39.m4a.ab5ab5ab-a3ac-4952-af73-893544469898.Transcript.txt,457,New Orleans stole my heart. And stroke. Big <unk>. Whenever Pew surely haven't. And the girl was unlike anything I advertise it.: Like just music filled the streets. And the French quarter was like stepping back in time. A delicious adventure. It was.,truthful,1,52,47.73,7.93,57.98,94.96,5.78,25,86.54,57.69,44.23,9.62,3.85,3.85,0,0,0,0,5.77,9.62,7.69,7.69,7.69,7.69,5.77,7.69,1.92,9.62,7.69,3.85,0,0,0,0,7.69,0,7.69,0,0,0,1.92,1.92,3.85,0,5.77,5.77,0,0,0,0,0,0,0,0,5.77,3.85,0,0,0,1.92,1.92,1.92,0,0,1.92,0,1.92,0,1.92,0,5.77,1.92,0,1.92,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,0,0,1.92,11.54,7.69,0,0,5.77,0,1.92,0,5.77,7.69,0,0,1.92,1.92,0,0,0,40.38,25,0,0,0,1.92,13.46,0
Voice 044.txt,458,"My first trip I've been to is the Christ, The Redeemer statue in Rio Degenero. I saw it from the far away and it looked really really tall. I felt excited to get closer. the Christ statue is really famous. I felt happy to visit such an important place.",truthful,1,54,75.62,4.99,77.17,99,9,9.26,87.04,74.07,50,12.96,9.26,9.26,0,0,0,0,3.7,14.81,9.26,5.56,11.11,7.41,5.56,1.85,0,16.67,14.81,3.7,1.85,0,1.85,1.85,9.26,0,9.26,3.7,0,0,0,5.56,0,0,9.26,9.26,0,3.7,3.7,0,0,0,0,0,5.56,5.56,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,5.56,16.67,0,0,9.26,3.7,0,3.7,0,11.11,3.7,0,1.85,1.85,0,0,0,14.81,11.11,1.85,0,0,1.85,0,0
Voice 089.txt,459,My first experience was the tunnel of love in Ukraine. It's like fairytale path way through the forest. I walked along the railroad tracks and saw the trees forming a natural channel. It was like stepping into a romantic movie scene. It was a really enchanting moment.,truthful,1,52,95.45,20.31,30.98,99,8.67,23.08,75,59.62,48.08,9.62,3.85,3.85,0,0,0,0,5.77,17.31,13.46,5.77,13.46,7.69,1.92,1.92,0,11.54,7.69,1.92,1.92,1.92,0,0,1.92,0,1.92,0,0,0,0,1.92,0,0,7.69,7.69,0,1.92,1.92,0,0,0,0,0,7.69,7.69,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,11.54,0,1.92,7.69,1.92,0,0,1.92,9.62,1.92,0,1.92,1.92,0,0,0,13.46,11.54,0,0,0,1.92,0,0
Voice 071.txt,460,my first travel experience is the giant causeway in northern Ireland. They are cool rocks and The wave scratching against the coasts felt like exploring the magical world. What an amazing experience?! It Was really calming and I want to witness everything again.,truthful,1,48,73.36,18.97,80.79,99,9.6,29.17,85.42,66.67,47.92,12.5,6.25,4.17,0,0,0,2.08,6.25,14.58,10.42,6.25,8.33,6.25,4.17,4.17,0,12.5,12.5,4.17,0,0,0,0,12.5,2.08,10.42,4.17,0,2.08,0,2.08,2.08,0,10.42,10.42,0,4.17,4.17,0,0,0,0,0,6.25,4.17,0,0,0,2.08,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,2.08,4.17,20.83,0,6.25,6.25,2.08,0,6.25,2.08,4.17,4.17,0,2.08,2.08,0,0,0,12.5,8.33,0,2.08,2.08,0,0,0
Rec79.mp3.8b04d75c-0f5d-4daa-9344-52f7436ca012.Transcript.txt,461,"first stop Chicago. D Bish visa and skyline rules for days then I made my way to Seattle where coffee culture meets the great dose from Lake, Michigan to route sound. It was a Wollin of city wipes and Costa Sean.",truthful,1,48,86.38,18.97,54.55,96.74,12,16.67,75,47.92,33.33,6.25,4.17,4.17,0,0,0,0,2.08,8.33,4.17,10.42,10.42,2.08,2.08,6.25,0,6.25,6.25,6.25,2.08,0,0,2.08,2.08,0,2.08,0,2.08,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,10.42,6.25,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,4.17,2.08,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,4.17,10.42,0,0,8.33,0,2.08,0,6.25,4.17,2.08,0,2.08,2.08,0,0,0,25,14.58,2.08,0,0,0,8.33,0
108.txt,462,"he Banda Islands are a hidden gem in the heart of the Banda Sea, known for their rich history, stunning scenery, and vibrant marine life. Exploring the colorful coral gardens and underwater pinnacles of Gunung Api, I encountered a kaleidoscope of marine creatures, from vibrant reef fish to majestic manta rays",truthful,1,55,98.11,50.89,5.07,93.39,27.5,29.09,61.82,45.45,32.73,5.45,5.45,1.82,0,0,1.82,1.82,0,10.91,9.09,3.64,12.73,1.82,0,3.64,0,3.64,9.09,0,1.82,0,0,1.82,3.64,0,3.64,3.64,0,0,0,0,0,0,7.27,5.45,0,1.82,0,0,0,0,0,0,10.91,5.45,0,0,0,1.82,1.82,3.64,0,0,0,1.82,0,0,0,0,3.64,1.82,1.82,0,1.82,0,3.64,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,1.82,1.82,1.82,9.09,1.82,1.82,1.82,3.64,0,0,1.82,3.64,1.82,0,1.82,1.82,0,0,0,12.73,3.64,9.09,0,0,0,0,0
RRec83.m4a.9753a813-4978-4880-80dc-9eab2055dd2a.Transcript.txt,463,"In cities vibrant energy while resting iconic landmarks like gateway of India and Mary, Dr.Indulging in Street, foot delights like added the experience more.I felt like city of dreams.Puzzling with life and opportunities.",truthful,1,42,98.38,27.1,72.58,98.65,21,28.57,78.57,50,33.33,2.38,2.38,2.38,0,0,0,0,0,4.76,2.38,9.52,19.05,0,0,7.14,0,9.52,4.76,4.76,2.38,0,2.38,0,4.76,0,4.76,2.38,0,0,2.38,0,0,0,7.14,7.14,0,2.38,2.38,0,0,0,0,0,11.9,4.76,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,4.76,2.38,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,9.52,16.67,0,0,14.29,0,0,2.38,2.38,4.76,0,0,4.76,2.38,0,0,2.38,33.33,19.05,4.76,0,0,0,9.52,0
TRANSCRIPTS (38).txt,464,"Land, the land, of fire and, ice totally captivated me, soaking in the geothermal paradise of the Blue Lagoon. Seeing those unreal northern lights and checking out the volcanic wonders and massive waterfalls like Gulfos just blew my mind then hiking across the alien landscape of Fingveller National Park, I could really feel the sheer force and grandeur of nature all around me.",truthful,1,68,89.52,12.77,67.28,95.42,22.67,25,79.41,63.24,44.12,7.35,5.88,5.88,0,0,0,0,1.47,13.24,8.82,2.94,13.24,1.47,5.88,7.35,0,7.35,10.29,2.94,1.47,0,0,1.47,11.76,1.47,10.29,2.94,1.47,1.47,1.47,2.94,0,0,5.88,5.88,0,0,0,0,0,0,0,0,2.94,2.94,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,4.41,1.47,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,4.41,20.59,1.47,1.47,10.29,4.41,0,2.94,1.47,1.47,2.94,0,1.47,1.47,0,0,0,14.71,4.41,7.35,0,0,0,2.94,0
Rec142_memo_memo.txt,465,Room greeted me with a warm embrace of history and culture wandering through the ancient ruins of colosium I would almost hear the Echoes of the Gladiator battles tossing a COIN intrigue fountain across my eyes and made a Wish hoping to Return for the vibrant city,truthful,1,51,99,12.77,46.57,80.19,51,31.37,86.27,60.78,43.14,5.88,5.88,5.88,0,0,0,0,0,15.69,13.73,3.92,15.69,1.96,1.96,3.92,0,11.76,5.88,0,5.88,3.92,0,1.96,11.76,0,11.76,0,1.96,5.88,3.92,0,0,0,7.84,5.88,1.96,1.96,1.96,0,0,0,0,0,11.76,7.84,0,1.96,1.96,1.96,3.92,0,0,0,0,0,0,0,0,0,3.92,0,1.96,0,1.96,0,1.96,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,1.96,0,17.65,1.96,3.92,9.8,1.96,1.96,1.96,3.92,5.88,0,3.92,1.96,1.96,0,0,0,5.88,1.96,0,0,0,0,3.92,0
RRec29.m4a.6e21cc86-ec94-429a-94ee-f998efe642b9.Transcript.txt,466,Exploring bottling market yards was a feast for the census. The vibrant colors and the auto fill in the air with energy learning about the regions rich history at the archeological museum was enlightening is the city that. Reflects the life and culture it's a journey of discovery.That leaves a lasting impression.,truthful,1,60,98.32,,82.8,72.45,15,28.33,86.67,51.67,41.67,5,0,0,0,0,0,0,5,21.67,18.33,6.67,10,6.67,1.67,3.33,0,8.33,3.33,1.67,1.67,0,0,1.67,10,0,10,10,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,13.33,8.33,0,0,0,1.67,1.67,0,0,0,0,0,1.67,1.67,0,0,6.67,1.67,0,1.67,3.33,0,1.67,0,0,0,0,0,0,1.67,0,0,0,0,0,1.67,0,0,0,6.67,1.67,13.33,0,1.67,8.33,3.33,0,0,3.33,5,3.33,0,3.33,1.67,0,0,1.67,21.67,13.33,0,0,0,1.67,6.67,0
RRec12.m4a.f39e4d76-c628-4266-a999-90cfd4e42872.Transcript.txt,467,"Has old buildings and history stories everywhere you look we've visited a big museum learning about our past. I tried tasty Bengali suites.There's.So many flavors quota feels warm and we'll welcoming like home away from home. I really liked, uh, the writers.Museum, which is over there.Definitely gonna rest again.",truthful,1,60,22.17,89.5,96.79,99,15,23.33,95,68.33,45,11.67,10,3.33,5,1.67,0,0,1.67,6.67,3.33,6.67,10,10,13.33,5,0,20,11.67,3.33,8.33,6.67,1.67,0,11.67,1.67,10,5,0,0,0,3.33,1.67,0,8.33,8.33,0,0,0,0,0,0,0,0,20,11.67,0,1.67,0,1.67,3.33,8.33,0,0,0,0,1.67,0,1.67,0,10,3.33,3.33,3.33,0,0,3.33,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3.33,5,18.33,1.67,0,11.67,1.67,0,3.33,6.67,10,6.67,3.33,6.67,3.33,0,1.67,1.67,35,18.33,5,0,0,5,6.67,0
TRANSCRIPTS (83).txt,468,"Wandering through these historic neighborhoods like North Beach or taking in the panoramic views from Twin Peaks, San Francisco offers an endless exploration for me. The city's rich cultural tapestry from its Chinatown to its, uh, The LGBTQ community adds depth to its allure, with iconic landmarks like the Golden Gate Bridge and Alcatraz, alongside hidden gems like Sutrobot's ruins, there's always something new to discover in the city's bay.",truthful,1,75,98.04,40.06,85.71,81.12,25,26.67,76,58.67,38.67,8,1.33,1.33,0,0,0,0,6.67,13.33,8,2.67,17.33,1.33,2.67,2.67,0,5.33,10.67,4,4,2.67,0,1.33,6.67,1.33,5.33,2.67,0,0,2.67,0,1.33,0,4,4,0,0,0,0,0,0,0,0,8,4,0,0,0,1.33,1.33,2.67,0,0,0,0,0,0,0,0,5.33,1.33,1.33,1.33,1.33,0,1.33,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0,0,0,1.33,2.67,4,16,0,2.67,10.67,4,0,0,5.33,1.33,2.67,0,2.67,1.33,0,1.33,0,20,4,8,0,0,5.33,2.67,0
New Recording 54.m4a.e1880171-4cd5-4f9e-aa5a-49ee73b4bb7f.Transcript.txt,469,"From fluffy pancakes dripping with maps syrup to juicy Berg us pound high. I'm looking for with a flat explosion. Chris fried, chicken and cream, milk ships. Our baseboards, dancing with every bite.Exploring different visions on the East coast was a delicious <unk>.",truthful,1,53,96.59,62.44,55.39,49.04,10.6,28.3,77.36,49.06,30.19,5.66,5.66,1.89,3.77,0,0,0,0,9.43,5.66,7.55,13.21,3.77,0,1.89,0,7.55,13.21,3.77,3.77,3.77,0,0,5.66,1.89,3.77,1.89,0,0,0,0,1.89,0,5.66,3.77,1.89,0,0,0,0,0,0,0,9.43,5.66,0,0,0,1.89,1.89,3.77,0,0,0,0,0,0,0,0,3.77,1.89,0,1.89,0,0,7.55,0,0,0,0,0,0,7.55,0,0,0,0,0,0,0,0,0,5.66,3.77,18.87,3.77,3.77,7.55,5.66,1.89,0,1.89,1.89,1.89,0,1.89,1.89,0,0,0,35.85,16.98,5.66,0,0,1.89,11.32,0
Rec34.mp3.4264bc30-378b-49f9-9161-cb1808a27077.Transcript.txt,470,Starting with journey in Phoenix with it's desert landscapes and vibrant out scene was an adventure in itself. Exploring the city's botanical gardens and enjoying southwestern where Highlands then we venture to set on the drop formations and spiritual energy of the War tech sites left me. Oh. it was a trip filled with desert beauty and source during experience.,truthful,1,67,91.43,48.93,78.08,42.34,13.4,28.36,74.63,47.76,41.79,7.46,2.99,1.49,1.49,0,0,0,4.48,7.46,7.46,5.97,14.93,4.48,1.49,7.46,0,5.97,1.49,0,2.99,1.49,0,1.49,2.99,0,2.99,1.49,1.49,0,0,0,0,0,4.48,2.99,1.49,1.49,1.49,0,0,0,0,0,4.48,2.99,0,0,0,1.49,1.49,1.49,0,0,0,0,1.49,0,0,1.49,4.48,1.49,1.49,1.49,0,1.49,1.49,1.49,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0,0,0,2.99,1.49,14.93,0,2.99,11.94,0,0,0,4.48,2.99,1.49,0,2.99,1.49,0,1.49,0,20.9,11.94,0,0,0,2.99,5.97,0
TRANSCRIPTS (57).txt,471,"Next, the Great Barrier Reef in Australia. Diving in, the water's clear, so clear. And then the coral, it's everywhere. Bright colors, fish, so many fish darting around. It's like another world.

A huge living, breathtaking. You're floating just floating among all this life. It's fragile. Yes. But right there, it's vibrant, alive.

It makes you think about the ocean, about our planet.",truthful,1,68,29.85,73.71,89.39,95.42,5.67,17.65,88.24,72.06,47.06,14.71,4.41,0,1.47,2.94,0,0,10.29,14.71,7.35,2.94,10.29,7.35,11.76,7.35,0,14.71,16.18,5.88,1.47,1.47,0,0,10.29,4.41,5.88,1.47,1.47,0,0,0,2.94,0,5.88,5.88,0,1.47,1.47,0,0,0,0,0,8.82,2.94,0,0,0,1.47,1.47,4.41,0,0,0,0,0,0,0,0,2.94,1.47,0,1.47,0,0,5.88,1.47,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,7.35,20.59,0,5.88,11.76,2.94,0,0,2.94,0,8.82,0,2.94,1.47,1.47,0,0,44.12,17.65,14.71,0,0,8.82,2.94,0
TRANSCRIPTS (60).txt,472,"In Bermuda, the fusion of pink sand beaches and turquoise waters was unreal. Walking on Horseshoe Bay Beach with its unique pink sand and the vast ocean ahead was like stepping into another world. The island's lush landscapes and mysterious blue grottoes felt like secrets waiting to be discovered.

Snorkeling revealed a vibrant underwater realm bursting with life, while kayaking in Mangrove Bay offered serene moments of connection with nature. Bermuda was a breathtaking blend of tranquility and natural beauty, a highlight in my journey.",truthful,1,90,97.77,22.56,77.17,93.93,15,35.56,70,54.44,36.67,3.33,1.11,1.11,0,0,0,0,2.22,10,6.67,2.22,16.67,4.44,0,5.56,0,10,11.11,2.22,0,0,0,0,6.67,0,6.67,3.33,0,0,1.11,0,2.22,0,5.56,5.56,0,3.33,3.33,0,0,0,0,0,6.67,4.44,1.11,0,0,1.11,1.11,0,0,0,0,0,0,0,0,0,4.44,3.33,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,4.44,16.67,0,1.11,10,4.44,0,1.11,4.44,7.78,0,1.11,1.11,1.11,0,0,0,13.33,6.67,3.33,0,0,1.11,2.22,0
New Recording 71.m4a.beff1bad-db3f-4d43-a7a4-004b4f9c6aac.Transcript.txt,473,Last call was in . We cruised past <unk>. This that look like Janet. I schedules. Sport Erwin speaking in the distance.On hike through forest.The row beauty of Alaska will stay with me forever.,truthful,1,44,94.5,40.06,98.07,86.79,7.33,22.73,81.82,52.27,36.36,11.36,6.82,4.55,2.27,0,0,0,4.55,9.09,4.55,9.09,15.91,4.55,0,0,0,11.36,6.82,0,2.27,2.27,0,0,2.27,2.27,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,11.36,9.09,0,0,0,2.27,6.82,2.27,0,0,0,0,0,0,0,0,11.36,6.82,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,15.91,2.27,4.55,9.09,2.27,0,0,11.36,4.55,0,2.27,2.27,2.27,0,0,0,38.64,25,0,0,0,0,13.64,0
New Recording 50.m4a.a0532996-8314-496b-80a3-28c4378527f5.Transcript.txt,474,"Covering read books in California. The vast, Miss of the Grand Canyon. Because natural beauty left me speechless. Hi, slide to pretty sites. Eastern revealing a new wonder. Camping under a start field sky felt magical.",truthful,1,45,98.16,27.89,99,99,6.43,28.89,84.44,55.56,24.44,2.22,2.22,2.22,0,0,0,0,0,8.89,8.89,8.89,8.89,0,2.22,2.22,0,11.11,20,2.22,0,0,0,0,11.11,0,11.11,6.67,2.22,0,4.44,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,8.89,6.67,0,2.22,0,2.22,4.44,0,0,0,0,0,0,0,0,0,6.67,2.22,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,2.22,6.67,20,0,2.22,13.33,2.22,0,2.22,6.67,2.22,0,0,2.22,2.22,0,0,0,35.56,22.22,4.44,0,0,0,8.89,0
Rec47.mp3.ee87f269-f15d-4518-b338-de38040ac337.Transcript.txt,475,"But, in Seattle. Surrounded by the starting beauty of the Pacific northwest exploring by place market and watching the fish stores wear highlights.Then we returned the space billing. The panoramic views of the city and Bay. Where with taking offering a unique perspective of Seattle, skylines?It was a trip us.",truthful,1,59,97.84,60.23,94.87,45.75,11.8,30.51,84.75,52.54,40.68,5.08,3.39,0,3.39,0,0,0,1.69,13.56,13.56,6.78,11.86,1.69,1.69,6.78,0,6.78,3.39,0,3.39,3.39,0,0,6.78,0,6.78,3.39,0,0,0,0,3.39,0,1.69,1.69,0,0,0,0,0,0,0,0,10.17,5.08,0,0,0,1.69,1.69,3.39,0,0,0,0,0,0,0,0,6.78,0,0,1.69,5.08,0,1.69,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,1.69,1.69,18.64,1.69,3.39,13.56,3.39,0,0,3.39,3.39,0,0,1.69,1.69,0,0,0,27.12,15.25,3.39,1.69,0,0,6.78,0
New Recording 75.m4a.0dce0aae-a085-47f9-ab1a-9563536600e3.Transcript.txt,476,Our first trip to the U S A was a National Park adventure. We hired through the towering red words of California. A Marvel at the Grand Canyon. Fastness. And watched old faithful in stone. Each Park heart. Unique beauty. A true American trailer.,truthful,1,53,98.75,87.88,2.78,99,5.89,26.42,77.36,54.72,35.85,5.66,5.66,0,3.77,1.89,0,0,0,18.87,13.21,9.43,9.43,1.89,0,1.89,0,3.77,16.98,1.89,3.77,3.77,0,0,3.77,0,3.77,0,0,0,0,0,1.89,0,7.55,7.55,0,0,0,0,0,0,0,0,13.21,7.55,0,0,0,3.77,3.77,5.66,0,0,0,0,1.89,0,1.89,0,5.66,0,0,3.77,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,5.66,1.89,0,1.89,3.77,0,0,3.77,3.77,0,0,3.77,3.77,0,0,0,30.19,22.64,0,0,0,0,7.55,0
TRANSCRIPTS (37).txt,477,"Through Cape Town, iPhone myself, amidst strunning fusion of natural beauty and cultural diversity the imposing Table Mountain and its platop would Silot offered the breathtaking views over the city and the sea when showing to this colorful kababo neighborhood. The vibrantly painted houses and copal stone streets told stories of the city's multiple cultural heritage. So Cape Town wasn't just a place to visit. It was an experience for everyone because of its landscapes enriched the history of cultures where every view and every moment highlighted the unique beauty and spirit of South Africa.",truthful,1,100,86.52,34.37,13.33,81.12,20,29,74,53,43,6,1,1,0,0,0,0,5,15,10,2,11,3,4,9,1,4,8,3,0,0,0,0,8,3,5,0,1,1,0,0,3,0,4,4,0,1,1,0,0,0,0,0,14,6,1,0,0,1,3,4,0,0,0,0,1,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,6,4,0,0,3,5,0,0,1,1,0,0,0,11,5,2,0,0,2,2,0
RRec20.m4a.554feec9-4f3c-4397-87d2-377f614f6047.Transcript.txt,478,Walking through the futuristic super tree group at the gardens by the Bay felt like stepping into sci fi movie exploring the floor.Dome and a cloud forest offered a tranquil experience escape into the nature watching the mesmerizing light and sound show at the super tree group was medical experience gardens by the Bay is model of the motor.Architecture and Hardy culture.,truthful,1,71,99,56.87,16.15,98.49,35.5,26.76,76.06,46.48,35.21,0,0,0,0,0,0,0,0,15.49,15.49,5.63,12.68,2.82,0,4.23,0,5.63,4.23,0,0,0,0,0,2.82,0,2.82,2.82,0,0,0,0,0,0,9.86,8.45,1.41,1.41,1.41,0,0,0,0,0,9.86,5.63,1.41,0,0,1.41,1.41,2.82,0,0,0,0,0,0,0,0,5.63,4.23,2.82,1.41,0,0,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,1.41,2.82,16.9,2.82,4.23,4.23,4.23,1.41,1.41,1.41,4.23,1.41,1.41,2.82,1.41,0,0,1.41,15.49,9.86,0,0,0,0,5.63,0
TRANSCRIPTS (93).txt,479,"Venturing beyond the bustling city limits of Denver, I sought solace in the untamed beauty of Rocky Mountain National Park. As I hiked through alpine meadows and traversed winding trails, the majestic landscapes unfolded before me in a breathtaking display. The sight of cascading waterfalls and the symphony of nature filled me with a profound sense of wonder and awe.Encountering wildlife in their natural habitat only deepened my appreciation for the delicate balance of life in this pristine wilderness. Amidst the towering peaks and tranquil forests, I found a sense of peace and harmony that resonated deeply within my soul.",truthful,1,106,97.52,16.8,83.95,97.68,21.2,33.02,73.58,53.77,42.45,9.43,7.55,6.6,0,0,0,0.94,1.89,14.15,9.43,1.89,17.92,0,1.89,6.6,0,2.83,7.55,0.94,0,0,0,0,4.72,0,4.72,4.72,0,0,0.94,0,0,0,8.49,7.55,0.94,3.77,3.77,0,0,0,0,0,7.55,3.77,0.94,0,0,0.94,0.94,1.89,0,0,0,0,0,0,0,0,3.77,1.89,0,0.94,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0.94,1.89,17.92,0.94,0.94,10.38,1.89,1.89,1.89,0.94,2.83,0,0,0.94,0.94,0,0,0,10.38,5.66,2.83,0,0,0,1.89,0
Voice 025.txt,480,"The first trip I've ever been to is the Pyramids of Gaza. I proudly say that I have experienced and witnessed them. like the pyramids are like really huge and they're like very giant triangles in the desert and I rode a camel. Oh my God! I was so nervous And it's really exciting. It was bumpy, but it was so much fun. The sand was hot. I can't complain, but I don't mind. I went inside one of the periods and it was dark. It was a fun day.",truthful,1,95,7.26,1.63,55.97,83.47,8.64,11.58,88.42,80,65.26,17.89,11.58,9.47,0,0,0,2.11,6.32,13.68,8.42,4.21,8.42,15.79,7.37,9.47,2.11,18.95,10.53,6.32,1.05,0,1.05,0,7.37,1.05,6.32,0,0,1.05,0,2.11,3.16,0,8.42,6.32,2.11,6.32,4.21,2.11,1.05,0,0,0,6.32,4.21,0,0,1.05,1.05,3.16,2.11,0,0,0,0,0,0,0,0,3.16,2.11,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37,6.32,0,2.11,2.11,1.05,0,1.05,3.16,11.58,6.32,0,2.11,1.05,0,1.05,0,18.95,10.53,2.11,0,1.05,5.26,0,0
TRANSCRIPTS (73).txt,481,"So, my journey through the Rio de Janeiro was an exploration of contrast, the celebration of life's vibrancy again as the backdrop of natural serenity, each experiencing waving into the next, creating a rich mosaic of memories that underscored the unique allure of this magnificent city.",truthful,1,51,98.89,12.77,60.65,99,25.5,33.33,78.43,58.82,43.14,5.88,1.96,1.96,0,0,0,0,3.92,21.57,13.73,3.92,15.69,1.96,3.92,3.92,0,3.92,11.76,0,5.88,1.96,3.92,1.96,7.84,0,7.84,1.96,0,0,0,0,3.92,1.96,9.8,9.8,0,3.92,3.92,0,0,0,0,0,7.84,5.88,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,5.88,1.96,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,1.96,7.84,0,3.92,3.92,0,0,0,3.92,1.96,0,0,1.96,1.96,0,0,0,17.65,3.92,7.84,0,0,1.96,3.92,0
Voice 031.txt,482,"My first trip is to the Louvre museum in Paris, France.  It's a Palace of art. it's really big with lots of rooms. And I saw Monalisa and how mysterious smile and I was really really excited to see her. I've seen her only in memes And it was really magical seeing it in person. She's smaller than I thought. And I saw the painting of the Kings and Queens from long ago and they wore fancy clothes and big hats and. It was really Great and different type of feeling to experience. I got lost a few times because it's So huge and that was part of the adventure.",truthful,1,115,21.52,25.96,27.24,84.9,11.5,12.17,90.43,77.39,58.26,15.65,9.57,6.09,0,0,2.61,0.87,6.09,11.3,5.22,2.61,12.17,8.7,7.83,12.17,0,16.52,12.17,8.7,1.74,0,0,1.74,11.3,0,11.3,2.61,1.74,0,0.87,4.35,2.61,0,6.09,5.22,0.87,1.74,1.74,0,0,0,0,0,9.57,3.48,0,0,0,0.87,1.74,6.09,0,0,3.48,0.87,0,0,0,0,2.61,1.74,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,1.74,4.35,9.57,0,0,4.35,4.35,0,0.87,1.74,9.57,4.35,0,1.74,1.74,0,0,0,13.91,8.7,0.87,0,0,4.35,0,0
